step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,orig_balance_error,dest_balance_error,orig_error_flag,dest_error_flag,is_transfer,is_cash_out,log_amount
230,120403.8,16657.0,0.0,0.0,120403.8,0,-103746.8,0.0,1,0,0,1,11.69861467817182
617,621034.85,621034.85,0.0,0.0,0.0,0,0.0,621034.85,0,1,1,0,13.339144088717934
186,155208.75,0.0,0.0,2731455.64,2886664.39,0,-155208.75,0.0,1,0,0,1,11.952532706922975
37,426877.64,0.0,0.0,784033.31,1210910.95,0,-426877.64,2.3283064365386963e-10,1,0,0,1,12.964255036357219
404,34207.39,20294.51,0.0,794785.98,828993.37,0,-13912.880000000001,0.0,1,0,0,1,10.44022621460169
236,152717.13,114340.0,0.0,0.0,152717.13,0,-38377.130000000005,0.0,1,0,0,1,11.936349213693967
254,127677.85,300729.0,173051.15,0.0,127677.85,0,0.0,0.0,0,0,0,1,11.757273405750842
178,324597.57,0.0,0.0,3216141.53,3540739.1,0,-324597.57,-4.656612873077393e-10,1,0,0,1,12.690344528630867
325,1400151.32,90450.0,0.0,1981163.96,3381315.29,0,-1309701.32,-0.009999999776482582,1,0,1,0,14.152091588667197
375,149870.4,23893.0,0.0,0.0,149870.4,0,-125977.4,0.0,1,0,0,1,11.91753287202465
38,337475.24,0.0,0.0,1407187.22,1744662.46,0,-337475.24,0.0,1,0,0,1,12.729250386816526
394,150559.71,76470.0,0.0,134374.84,284934.55,0,-74089.70999999999,0.0,1,0,0,1,11.922121670536036
305,150692.33,0.0,0.0,3039307.18,3189999.51,0,-150692.33,4.656612873077393e-10,1,0,0,1,11.923002123515635
376,231823.37,691290.0,459466.63,416549.83,648373.2,0,0.0,0.0,0,0,0,1,12.353735338097604
207,105147.06,0.0,0.0,269731.0,374878.06,0,-105147.06,0.0,1,0,0,1,11.563124731127074
209,28429.1,0.0,0.0,306136.19,334565.3,0,-28429.1,-0.010000000009313226,1,0,0,1,10.255203722050044
283,99317.76,92448.47,0.0,674585.06,773902.82,0,-6869.289999999994,1.1641532182693481e-10,1,0,1,0,11.506089754646863
306,224374.96,122061.0,0.0,100023.36,324398.31,0,-102313.95999999999,0.010000000009313226,1,0,0,1,12.321078316767059
397,287637.65,31750.89,0.0,456169.63,743807.28,0,-255886.76,0.0,1,0,0,1,12.569460283838708
20,43814.74,41381.0,0.0,783160.95,826975.68,0,-2433.739999999998,0.009999999892897904,1,0,0,1,10.687748392540529
522,131271.78,0.0,0.0,139697.57,270969.35,0,-131271.78,0.0,1,0,0,1,11.785032727298507
237,130863.17,0.0,0.0,2772595.77,2903458.94,0,-130863.17,0.0,1,0,0,1,11.781915194032477
279,601222.02,601222.02,0.0,0.0,0.0,0,0.0,601222.02,0,1,1,0,13.306721226214403
160,278150.14,0.0,0.0,2186423.73,2464573.87,0,-278150.14,0.0,1,0,0,1,12.53591991400304
180,408648.57,109.0,0.0,0.0,408648.57,0,-408539.57,0.0,1,0,0,1,12.920613270698524
42,201562.88,0.0,0.0,486535.56,688098.44,0,-201562.88,0.0,1,0,0,1,12.21386163246042
56,4243468.19,4243468.19,0.0,698483.22,4941951.41,0,0.0,0.0,0,0,0,1,15.260891697849427
157,356093.51,20437.0,0.0,0.0,356093.51,0,-335656.51,0.0,1,0,0,1,12.782951452129334
379,2983996.6,2983996.6,0.0,0.0,0.0,0,0.0,2983996.6,0,1,1,0,14.908774436015921
347,1541800.83,10519.0,0.0,3223276.59,4765077.42,0,-1531281.83,0.0,1,0,1,0,14.248462309930968
250,95316.05,0.0,0.0,9990571.18,10085887.23,0,-95316.05,0.0,1,0,0,1,11.464963982349378
284,39873.61,0.0,0.0,946888.27,1284383.86,0,-39873.61,-297621.9800000001,1,1,1,0,10.593495059475053
8,141817.92,29718.0,0.0,140143.17,228885.23,0,-112099.92000000001,53075.860000000015,1,1,0,1,11.862306311542008
187,142386.84,11307.0,0.0,58265.42,200652.26,0,-131079.84,0.0,1,0,0,1,11.866309881055374
190,158909.65,0.0,0.0,287929.1,446838.75,0,-158909.65,0.0,1,0,0,1,11.976097373563933
38,236408.36,0.0,0.0,2774397.35,2990025.85,0,-236408.36,20779.85999999987,1,1,0,1,12.373320157638892
163,184730.39,0.0,0.0,1103221.65,1287952.04,0,-184730.39,0.0,1,0,0,1,12.126658103019583
614,281087.01,281087.01,0.0,0.0,0.0,0,0.0,281087.01,0,1,1,0,12.546423102125086
304,61644.06,262779.67,201135.6,233249.33,294893.4,0,0.009999999980209395,-0.010000000009313226,0,0,0,1,11.029148375617128
687,271461.72,10761.0,0.0,0.0,271461.72,0,-260700.71999999997,0.0,1,0,0,1,12.51158009769419
212,296699.39,296699.39,0.0,162636.95,459336.34,0,0.0,0.0,0,0,0,1,12.6004781207371
350,41033.0,0.0,0.0,112881.95,153914.95,0,-41033.0,0.0,1,0,1,0,10.622156270326151
355,373247.06,0.0,0.0,1437820.0,1811067.06,0,-373247.06,0.0,1,0,1,0,12.829998517799181
738,814689.88,814689.88,0.0,0.0,0.0,0,0.0,814689.88,0,1,1,0,13.610564031931425
202,65220.22,10598.28,0.0,121620.72,186840.94,0,-54621.94,0.0,1,0,0,1,11.085540155086786
34,254005.99,282742.95,28736.96,724477.14,712687.27,0,2.1827872842550278e-11,265795.86,0,1,0,1,12.445117065307054
444,440581.15,440581.15,0.0,0.0,0.0,0,0.0,440581.15,0,1,1,0,12.995852199592804
13,25229.73,0.0,0.0,268709.47,293939.2,0,-25229.73,-5.820766091346741e-11,1,0,0,1,10.135817975025487
362,1936403.59,1936403.59,0.0,0.0,0.0,0,0.0,1936403.59,0,1,1,0,14.476343507422888
401,98209.02,0.0,0.0,541833.72,640042.74,0,-98209.02,0.0,1,0,0,1,11.494863525797049
259,80129.06,0.0,0.0,3354916.84,3435045.91,0,-80129.06,-0.01000000024214387,1,0,0,1,11.291406343555064
569,427593.79,0.0,0.0,1439783.49,1867377.28,0,-427593.79,0.0,1,0,1,0,12.96593127377442
138,179552.09,213325.0,33772.91,229222.42,408774.52,0,0.0,-0.010000000009313226,0,0,0,1,12.098226209197037
201,340178.42,11217.0,0.0,238423.87,578602.28,0,-328961.42,0.010000000009313226,1,0,0,1,12.737228463286913
133,228845.79,0.0,0.0,272588.52,501434.32,0,-228845.79,-0.009999999951105565,1,0,0,1,12.3408080193284
205,337485.45,46.0,0.0,121318.35,458803.8,0,-337439.45,5.820766091346741e-11,1,0,0,1,12.729280640340615
402,321701.31,47163.0,0.0,0.0,321701.31,0,-274538.31,0.0,1,0,0,1,12.681381893804383
517,214358.0,0.0,0.0,533165.56,747523.57,0,-214358.0,-0.009999999892897904,1,0,0,1,12.275407458548456
207,146596.47,0.0,0.0,154039.55,315103.14,0,-146596.47,-14467.119999999995,1,1,0,1,11.895445810441295
284,27848.16,0.0,0.0,119059.44,146907.6,0,-27848.16,0.0,1,0,0,1,10.234558083320668
140,77174.53,0.0,0.0,198553.61,275728.14,0,-77174.53,0.0,1,0,0,1,11.253837716855687
130,167431.96,0.0,0.0,1188878.84,1356310.8,0,-167431.96,0.0,1,0,0,1,12.02833831132436
234,682358.55,0.0,0.0,1553528.45,2235887.01,0,-682358.55,-0.009999999776482582,1,0,1,0,13.433311997318302
209,233555.1,259010.0,25454.9,524217.75,757772.85,0,-7.275957614183426e-12,0.0,0,0,0,1,12.361177584193323
36,378272.38,99384.0,0.0,1437564.0,1815836.38,0,-278888.38,0.0,1,0,0,1,12.843372440711963
462,167743.93,167743.93,0.0,0.0,0.0,0,0.0,167743.93,0,1,1,0,12.030199830830243
333,11477.08,1679.0,0.0,278808.65,290285.74,0,-9798.08,-0.009999999951105565,1,0,0,1,9.348194408499394
377,343356.26,20645.0,0.0,7150856.93,7494213.19,0,-322711.26,-9.313225746154785e-10,1,0,0,1,12.746526758429908
514,1003038.81,0.0,0.0,1855421.14,2858459.95,0,-1003038.81,0.0,1,0,1,0,13.818545757083626
566,201965.55,30476.0,0.0,0.0,201965.55,0,-171489.55,0.0,1,0,0,1,12.215857368611726
359,97979.51,11197.0,0.0,196463.76,294443.28,0,-86782.51,-0.010000000009313226,1,0,0,1,11.492523860322926
139,226832.63,594.0,0.0,1014349.73,1241182.36,0,-226238.63,-2.3283064365386963e-10,1,0,0,1,12.33197212026656
22,346704.55,346704.55,0.0,0.0,0.0,0,0.0,346704.55,0,1,1,0,12.756231139621134
187,94573.06,0.0,0.0,298050.32,392623.37,0,-94573.06,0.010000000009313226,1,0,1,0,11.457138510250145
182,241936.6,0.0,0.0,8130082.94,8746035.05,0,-241936.6,-374015.5100000007,1,1,0,1,12.396435120649807
325,242057.14,10290.0,0.0,0.0,242057.14,0,-231767.14,0.0,1,0,0,1,12.396933224217795
256,240650.81,68.0,0.0,1565117.53,1805768.34,0,-240582.81,0.0,1,0,0,1,12.39110639599946
567,87883.93,105931.0,18047.07,0.0,87883.93,0,7.275957614183426e-12,0.0,0,0,0,1,11.383783624151262
211,18223.42,40742.41,22518.99,112289.61,130513.04,0,3.637978807091713e-12,-0.00999999999476131,0,0,0,1,9.810517731953441
161,354826.52,0.0,0.0,623523.44,978349.96,0,-354826.52,0.0,1,0,0,1,12.77938709123482
15,319334.39,10774.0,0.0,0.0,319334.39,0,-308560.39,0.0,1,0,0,1,12.673997208765192
328,946188.76,358199.1,0.0,1147120.02,2093308.78,0,-587989.66,0.0,1,0,1,0,13.76019841988431
352,323846.28,0.0,0.0,1283753.22,1607599.5,0,-323846.28,0.0,1,0,0,1,12.68802732562566
402,225552.03,0.0,0.0,1240651.26,1466203.29,0,-225552.03,0.0,1,0,0,1,12.326310576574729
236,48331.11,30704.0,0.0,16338.0,64669.1,0,-17627.11,0.010000000002037268,1,0,1,0,10.785851422069461
395,223509.44,318138.8,94629.36,234044.84,457554.28,0,-1.4551915228366852e-11,0.0,0,0,0,1,12.317213403354213
16,136697.86,0.0,0.0,3435433.13,6383247.29,0,-136697.86,-2811116.3000000003,1,1,0,1,11.82553568324786
377,76053.63,62294.0,0.0,622477.53,698531.17,0,-13759.630000000005,-0.010000000009313226,1,0,0,1,11.23920717683361
15,148095.54,0.0,0.0,277440.3,425535.83,0,-148095.54,0.009999999951105565,1,0,1,0,11.905619637390139
332,16215.67,0.0,0.0,320783.26,336998.93,0,-16215.67,0.0,1,0,0,1,9.693795004495867
379,105598.34,5097.0,0.0,27679.33,133277.67,0,-100501.34,-2.9103830456733704e-11,1,0,0,1,11.567407400234767
212,220255.7,29357.0,0.0,0.0,220255.7,0,-190898.7,0.0,1,0,0,1,12.302548963313047
257,318712.41,11465.0,0.0,0.0,154499.68,0,-307247.41,164212.72999999998,1,1,0,1,12.672047576708787
304,43598.75,0.0,0.0,320639.48,364238.23,0,-43598.75,0.0,1,0,0,1,10.682806695375733
398,22080.59,0.0,0.0,326473.9,348554.49,0,-22080.59,5.820766091346741e-11,1,0,0,1,10.002499508667938
395,171880.67,171880.67,0.0,2893198.81,3086348.25,0,0.0,-21268.77000000002,0,1,0,1,12.054561553922717
232,67352.2,50247.0,0.0,277404.32,344756.52,0,-17105.199999999997,0.0,1,0,0,1,11.117705693701637
157,174491.13,0.0,0.0,212842.64,387333.77,0,-174491.13,0.0,1,0,0,1,12.069634919321038
163,39654.63,34660.43,0.0,0.0,39654.63,0,-4994.199999999997,0.0,1,0,0,1,10.587988209416817
348,28152.57,0.0,0.0,4540544.85,4568697.42,0,-28152.57,0.0,1,0,0,1,10.245429446130691
353,409908.33,20122.0,0.0,0.0,409908.33,0,-389786.33,0.0,1,0,0,1,12.92369126788257
183,311687.08,6277.0,0.0,0.0,311687.08,0,-305410.08,0.0,1,0,1,0,12.649758223124927
307,101847.74,39943.0,0.0,1860.7,103708.44,0,-61904.740000000005,0.0,1,0,0,1,11.531244050444409
94,22234.67,52203.0,29968.33,359872.65,382107.33,0,0.0,-0.010000000009313226,0,0,0,1,10.00945303516453
724,200482.72,200482.72,0.0,254271.49,454754.21,0,0.0,-5.820766091346741e-11,0,0,0,1,12.208488325424625
713,108779.53,108779.53,0.0,0.0,0.0,0,0.0,108779.53,0,1,1,0,11.59708764518424
394,1477231.48,0.0,0.0,1719800.25,3197031.73,0,-1477231.48,0.0,1,0,1,0,14.205680949262824
43,347955.93,0.0,0.0,9683634.89,10031590.82,0,-347955.93,0.0,1,0,0,1,12.759833986729355
153,369471.32,11842.0,0.0,0.0,369471.32,0,-357629.32,0.0,1,0,0,1,12.819831104521045
234,166995.11,0.0,0.0,434148.47,601143.58,0,-166995.11,0.0,1,0,1,0,12.025725797714422
500,77195.34,0.0,0.0,1366425.12,1443620.46,0,-77195.34,2.3283064365386963e-10,1,0,0,1,11.254107325562584
41,198497.82,0.0,0.0,293048.01,491545.82,0,-198497.82,0.010000000009313226,1,0,0,1,12.19853843450733
396,47402.52,2034.0,0.0,0.0,47402.52,0,-45368.52,0.0,1,0,0,1,10.766451766529286
328,498719.89,10486.0,0.0,337284.08,836003.97,0,-488233.89,0.0,1,0,0,1,13.119801879568067
477,338293.14,338293.14,0.0,4293922.64,4632215.78,0,0.0,-9.313225746154785e-10,0,0,0,1,12.731671032715138
178,1134472.44,0.0,0.0,1681623.62,2816096.06,0,-1134472.44,0.0,1,0,1,0,13.941679171733629
380,330218.85,330218.85,0.0,0.0,0.0,0,0.0,330218.85,0,1,1,0,12.707513923743095
253,129601.28,10232.0,0.0,541258.38,670859.66,0,-119369.28,0.0,1,0,0,1,11.772225655338156
398,371771.44,371771.44,0.0,0.0,0.0,0,0.0,371771.44,0,1,1,0,12.826037225647896
176,455709.8,455709.8,0.0,0.0,0.0,0,0.0,455709.8,0,1,1,0,13.02961367677364
572,82504.16,82504.16,0.0,0.0,0.0,0,0.0,82504.16,0,1,1,0,11.320616115821432
301,13047.55,30181.26,17133.71,319983.81,333031.36,0,0.0,0.0,0,0,1,0,9.47643229546643
402,410166.81,147321.0,0.0,135241.64,545408.45,0,-262845.81,0.0,1,0,1,0,12.924321647626016
330,267499.21,722.0,0.0,0.0,267499.21,0,-266777.21,0.0,1,0,0,1,12.496875630364618
133,159680.36,0.0,0.0,255089.36,527527.11,0,-159680.36,-112757.39000000001,1,1,1,0,11.980935608543088
179,20508.45,109.0,0.0,4703229.88,4723738.33,0,-20399.45,0.0,1,0,1,0,9.92864103451964
164,283367.6,0.0,0.0,4023216.98,4306584.58,0,-283367.6,0.0,1,0,0,1,12.554503802640804
155,2723017.17,2723017.17,0.0,0.0,0.0,0,0.0,2723017.17,0,1,1,0,14.817251444421
304,408637.7,974.0,0.0,57808.4,466446.1,0,-407663.7,5.820766091346741e-11,1,0,0,1,12.920586670536991
299,194864.56,0.0,0.0,316951.61,511816.17,0,-194864.56,0.0,1,0,1,0,12.18006516387823
260,235241.26,0.0,0.0,435232.12,670473.37,0,-235241.26,0.010000000009313226,1,0,1,0,12.368371155737401
328,269478.17,0.0,0.0,539453.39,808931.56,0,-269478.17,0.0,1,0,0,1,12.504246375063916
42,126673.76,0.0,0.0,196487.84,323161.6,0,-126673.76,0.0,1,0,0,1,11.749378135730119
129,424559.32,209077.0,0.0,4066132.11,4490691.44,0,-215482.32,-0.010000000707805157,1,0,0,1,12.958809371222992
14,34603.2,0.0,0.0,9155467.82,9158075.44,0,-34603.2,31995.580000000075,1,1,0,1,10.451730340962213
131,352192.07,242916.0,0.0,1253812.63,1606004.71,0,-109276.07,-0.010000000009313226,1,0,0,1,12.771934798530388
348,416494.83,401.0,0.0,0.0,416494.83,0,-416093.83,0.0,1,0,0,1,12.939631728534112
165,41582.17,0.0,0.0,470691.35,512273.52,0,-41582.17,-5.820766091346741e-11,1,0,0,1,10.63545079708223
207,110689.94,20094.0,0.0,18531.71,129221.65,0,-90595.94,0.0,1,0,0,1,11.614497272528993
347,158827.42,11377.0,0.0,0.0,158827.42,0,-147450.42,0.0,1,0,0,1,11.975579779036853
95,139152.33,726981.11,587828.78,238227.93,377380.26,0,0.0,0.0,0,0,0,1,11.843331697677396
158,166866.76,0.0,0.0,2248477.31,2415344.06,0,-166866.76,0.01000000024214387,1,0,0,1,12.024956921427671
184,271442.79,63755.0,0.0,0.0,271442.79,0,-207687.78999999998,0.0,1,0,0,1,12.511510361930632
538,380543.36,0.0,0.0,8204758.86,8585302.22,0,-380543.36,0.0,1,0,1,0,12.849358032931395
354,104529.51,0.0,0.0,4969860.12,5074389.64,0,-104529.51,-0.009999999776482582,1,0,0,1,11.557234269496961
187,307585.92,6411.0,0.0,253656.41,561242.33,0,-301174.92,0.0,1,0,0,1,12.636512992952682
351,245473.37,285592.0,40118.63,292470.33,537943.7,0,7.275957614183426e-12,0.0,0,0,0,1,12.410947821581402
19,641347.09,49771.0,0.0,1982429.96,3138203.92,0,-591576.09,-514426.8700000001,1,1,1,0,13.371327630630477
325,118738.55,0.0,0.0,756530.13,875268.69,0,-118738.55,-0.009999999892897904,1,0,0,1,11.68468771802466
162,157406.85,10261.0,0.0,843558.92,1000965.77,0,-147145.85,0.0,1,0,0,1,11.966595486657024
283,68731.99,30375.0,0.0,5240.26,73972.25,0,-38356.990000000005,0.0,1,0,0,1,11.137984566734072
398,314670.69,0.0,0.0,1619760.29,1934430.97,0,-314670.69,0.010000000009313226,1,0,1,0,12.659285120315156
155,299675.74,18014.0,0.0,456604.98,756280.72,0,-281661.74,0.0,1,0,0,1,12.610459639348592
211,8347.36,0.0,0.0,451923.78,460271.14,0,-8347.36,0.0,1,0,0,1,9.029820391368855
306,519186.6,0.0,0.0,675512.88,1194699.48,0,-519186.6,0.0,1,0,1,0,13.160020561190052
334,166789.38,0.0,0.0,365203.1,531992.48,0,-166789.38,0.0,1,0,0,1,12.024493093382672
135,260359.58,286488.0,26128.42,0.0,260359.58,0,1.4551915228366852e-11,0.0,0,0,0,1,12.469822795368586
257,18178.24,47114.0,28935.76,932460.23,950638.48,0,0.0,-0.010000000009313226,0,0,0,1,9.808035562677233
277,242678.33,242678.33,0.0,0.0,0.0,0,0.0,242678.33,0,1,1,0,12.399496221215106
210,24453.41,72310.0,47856.59,232352.41,256805.82,0,0.0,0.0,0,0,0,1,10.104565846736808
20,360285.55,253.0,0.0,89308.43,449593.98,0,-360032.55,0.0,1,0,1,0,12.794654966036628
251,86599.16,6011.69,0.0,2787586.96,2874186.12,0,-80587.47,0.0,1,0,1,0,11.369056942123878
19,458509.7,0.0,0.0,10319429.11,11070374.47,0,-458509.7,-292435.660000002,1,1,0,1,13.035738907374729
17,151769.58,0.0,0.0,4051694.51,4203464.09,0,-151769.58,0.0,1,0,1,0,11.930125317518906
153,101734.99,283748.0,182013.01,0.0,101734.99,0,0.0,0.0,0,0,0,1,11.530136403406955
300,524213.1,7503.0,0.0,0.0,524213.1,0,-516710.1,0.0,1,0,1,0,13.16965546764018
16,181859.29,104302.0,0.0,107160.0,289019.29,0,-77557.29000000001,5.820766091346741e-11,1,0,0,1,12.110994033911867
185,133224.94,0.0,0.0,5404005.22,5537230.16,0,-133224.94,0.0,1,0,0,1,11.799801762872875
268,1070857.97,1070857.97,0.0,0.0,0.0,0,0.0,1070857.97,0,1,1,0,13.883971660086956
276,414587.67,15596.0,0.0,75002.21,489589.88,0,-398991.67,0.0,1,0,0,1,12.93504215106579
44,26111.28,33122.0,7010.72,49456.36,75567.64,0,9.094947017729282e-13,0.0,0,0,0,1,10.170160980745559
139,181372.12,348123.0,166750.88,0.0,181372.12,0,0.0,0.0,0,0,0,1,12.108311624867435
180,52908.96,40445.0,0.0,196250.52,249159.48,0,-12463.96,-2.9103830456733704e-11,1,0,0,1,10.876346879897136
234,719983.07,0.0,0.0,1367315.31,2087298.38,0,-719983.07,0.0,1,0,1,0,13.486984365747476
231,74618.43,30609.0,0.0,0.0,74618.43,0,-44009.42999999999,0.0,1,0,0,1,11.220156208043212
186,162558.21,0.0,0.0,9712563.57,9875121.78,0,-162558.21,1.862645149230957e-09,1,0,0,1,11.998797583616351
40,20314.97,20314.97,0.0,1270005.54,1290320.51,0,0.0,0.0,0,0,0,1,9.91916255525141
134,483112.57,155444.0,0.0,723306.13,1206418.7,0,-327668.57,0.0,1,0,0,1,13.088007039570478
436,4135944.29,4135944.29,0.0,0.0,4135944.29,0,0.0,0.0,0,0,0,1,15.235226467326628
187,187499.78,0.0,0.0,827085.19,1014584.97,0,-187499.78,0.0,1,0,1,0,12.14153828438395
323,25761.04,25761.04,0.0,896426.99,922188.03,0,0.0,0.0,0,0,0,1,10.15665736962931
403,255451.12,0.0,0.0,14464422.67,14719873.79,0,-255451.12,0.0,1,0,1,0,12.45079027380456
233,150232.83,39657.0,0.0,270929.92,421162.75,0,-110575.82999999999,0.0,1,0,0,1,11.919948225973659
228,36612.77,51524.0,14911.23,476.08,37088.85,0,3.637978807091713e-12,0.0,0,0,0,1,10.50817967814108
181,219403.31,0.0,0.0,1049200.63,1268603.94,0,-219403.31,0.0,1,0,0,1,12.298671471115275
208,4815187.09,4815187.09,0.0,370304.5,5185491.59,0,0.0,0.0,0,0,0,1,15.387285665795128
395,258375.66,45626.56,0.0,575517.63,833893.29,0,-212749.1,0.0,1,0,0,1,12.46217372173363
200,159232.01,159232.01,0.0,0.0,159232.01,0,0.0,0.0,0,0,0,1,11.978123880144768
256,94810.5,0.0,0.0,6816787.08,6911597.58,0,-94810.5,0.0,1,0,0,1,11.459645988902768
258,153984.41,0.0,0.0,959043.75,1113028.16,0,-153984.41,0.0,1,0,0,1,11.944613136647884
398,716831.85,0.0,0.0,3599989.85,4316821.7,0,-716831.85,0.0,1,0,1,0,13.482597968275792
332,364476.08,0.0,0.0,583579.27,948055.35,0,-364476.08,1.1641532182693481e-10,1,0,0,1,12.806218947795342
352,255623.5,15052.11,0.0,2028874.63,2284498.13,0,-240571.39,0.0,1,0,0,1,12.45146484978707
99,130653.37,130653.37,0.0,89246.77,219900.14,0,0.0,0.0,0,0,0,1,11.780310718533277
374,341994.85,139796.0,0.0,502472.69,844467.54,0,-202198.84999999998,0.0,1,0,0,1,12.742553881468195
321,143532.06,300717.13,157185.08,25933068.93,26076600.99,0,-0.009999999980209395,0.0,0,0,0,1,11.874320670922923
323,3166062.27,0.0,0.0,4023072.37,7189134.64,0,-3166062.27,9.313225746154785e-10,1,0,1,0,14.967999503430615
164,94492.8,9670.13,0.0,154364.69,248857.49,0,-84822.67,0.0,1,0,1,0,11.456289502863896
134,143871.26,0.0,0.0,394616.03,538487.29,0,-143871.26,0.0,1,0,0,1,11.876681101533542
377,152047.71,129587.0,0.0,34279.24,186326.95,0,-22460.709999999992,-2.9103830456733704e-11,1,0,0,1,11.931956209018223
419,426323.38,426323.38,0.0,0.0,0.0,0,0.0,426323.38,0,1,1,0,12.96295579089049
137,36901.28,0.0,0.0,102438.47,139339.75,0,-36901.28,0.0,1,0,0,1,10.516028616737668
17,373957.31,0.0,0.0,1704814.22,4141972.47,0,-373957.31,-2063200.9400000002,1,1,0,1,12.831899599595125
299,37728.17,11317.0,0.0,224713.66,262441.84,0,-26411.17,-0.010000000009313226,1,0,0,1,10.538188814306634
398,144403.43,0.0,0.0,39319822.71,39464226.14,0,-144403.43,0.0,1,0,0,1,11.880373183640643
333,142818.98,0.0,0.0,230372.85,373191.84,0,-142818.98,-0.010000000009313226,1,0,0,1,11.869340235066682
188,144264.23,0.0,0.0,1318524.34,1845653.59,0,-144264.23,-382865.02,1,1,0,1,11.879408759386363
399,345117.96,30826.0,0.0,0.0,345117.96,0,-314291.96,0.0,1,0,0,1,12.751644448173844
35,150390.57,0.0,0.0,382623.83,533014.41,0,-150390.57,-0.010000000009313226,1,0,0,1,11.920997638395072
522,126375.15,5255.0,0.0,428461.18,554836.33,0,-121120.15,0.0,1,0,0,1,11.747018056182457
704,1593189.25,1593189.25,0.0,30324.58,1623513.83,0,0.0,0.0,0,0,0,1,14.281249010511925
458,256556.98,256556.98,0.0,5902110.04,6158667.02,0,0.0,9.313225746154785e-10,0,0,0,1,12.455109960934108
276,39622.19,253598.0,213975.81,1311498.44,1351120.63,0,0.0,0.0,0,0,0,1,10.58716983190286
135,215588.36,0.0,0.0,3055987.76,3271576.12,0,-215588.36,-4.656612873077393e-10,1,0,0,1,12.281130766149845
95,908840.75,0.0,0.0,5995914.42,6904755.17,0,-908840.75,0.0,1,0,1,0,13.719926265594532
220,3379009.86,3379009.86,0.0,1760983.92,5139993.78,0,0.0,-9.313225746154785e-10,0,0,0,1,15.033093579659893
331,250074.36,0.0,0.0,3205794.7,3455869.06,0,-250074.36,0.0,1,0,0,1,12.429517591420474
569,2561698.04,2561698.04,0.0,93471.68,2655169.72,0,0.0,0.0,0,0,0,1,14.756181283812595
227,1131319.26,22393.0,0.0,107914.32,1239233.58,0,-1108926.26,0.0,1,0,1,0,13.938895880354925
397,3822182.07,0.0,0.0,9960237.71,13782419.78,0,-3822182.07,1.862645149230957e-09,1,0,1,0,15.15633230164099
300,497294.58,0.0,0.0,1305784.34,1803078.93,0,-497294.58,-0.009999999776482582,1,0,0,1,13.116939856668157
454,404185.57,404185.57,0.0,0.0,0.0,0,0.0,404185.57,0,1,1,0,12.909631857273977
163,327820.63,114882.06,0.0,5825631.05,6153451.68,0,-212938.57,0.0,1,0,1,0,12.700224928471853
258,120218.99,11244.0,0.0,0.0,120218.99,0,-108974.99,0.0,1,0,0,1,11.697078593412314
10,139217.44,0.0,0.0,480840.35,329130.48,0,-139217.44,290927.31000000006,1,1,0,1,11.84379948937328
162,232630.97,0.0,0.0,4116953.36,4349584.33,0,-232630.97,0.0,1,0,0,1,12.357212955881502
36,101357.02,174755.0,73397.98,0.0,101357.02,0,0.0,0.0,0,0,0,1,11.526414280471153
402,82263.7,107347.0,25083.3,1648733.95,1730997.65,0,3.637978807091713e-12,0.0,0,0,1,0,11.317697376062748
612,332014.11,0.0,0.0,2497821.47,2829835.58,0,-332014.11,0.0,1,0,0,1,12.712935758911177
651,9996886.64,9996886.64,0.0,20429.76,10017316.4,0,0.0,0.0,0,0,0,1,16.117784366514343
233,213578.31,72181.0,0.0,159191.92,372770.23,0,-141397.31,0.0,1,0,0,1,12.271763518080745
204,93656.33,0.0,0.0,473702.85,567359.18,0,-93656.33,-1.1641532182693481e-10,1,0,0,1,11.447397974964117
233,361566.62,0.0,0.0,2105212.26,2466778.87,0,-361566.62,0.009999999776482582,1,0,0,1,12.798204357030459
573,1298609.73,1298609.73,0.0,0.0,1298609.73,0,0.0,0.0,0,0,0,1,14.076805581766882
19,3921.77,0.0,0.0,119738.03,123659.79,0,-3921.77,0.010000000009313226,1,0,0,1,8.274553315890268
307,412811.86,41140.0,0.0,52405.96,465217.82,0,-371671.86,0.0,1,0,1,0,12.930749645765017
402,430449.27,11155.0,0.0,0.0,430449.27,0,-419294.27,0.0,1,0,0,1,12.972587079336456
283,63975.33,488.0,0.0,712310.1,776285.43,0,-63487.33,-1.1641532182693481e-10,1,0,0,1,11.066268450182742
258,190942.39,0.0,0.0,733054.88,923997.28,0,-190942.39,-0.010000000009313226,1,0,0,1,12.159732275662776
238,356500.43,0.0,0.0,395073.06,751573.49,0,-356500.43,0.0,1,0,1,0,12.784093530048638
129,387839.58,61355.73,0.0,2438336.04,2826175.61,0,-326483.85000000003,0.01000000024214387,1,0,0,1,12.868349657883961
250,10000000.0,10000000.0,0.0,147964.13,10147964.13,0,0.0,0.0,0,0,0,1,16.118095750958314
186,22957.86,22038.0,0.0,52565.29,75523.15,0,-919.8600000000006,0.0,1,0,1,0,10.041459197632879
395,1238956.98,0.0,0.0,2618399.4,3857356.38,0,-1238956.98,0.0,1,0,1,0,14.029781245589037
230,789371.94,0.0,0.0,2977193.72,3766565.66,0,-789371.94,0.0,1,0,1,0,13.578994162423946
204,164191.22,25051.0,0.0,0.0,164191.22,0,-139140.22,0.0,1,0,0,1,12.008793093635552
